Symbol,Security Name,Exchange,ETF,Market Category
LITB,"LightInTheBox Holding Co., Ltd. American Depositary Shares, each representing twelve ordinary shares",NYSE,N,
LLY,Eli Lilly and Company Common Stock,NYSE,N,
LMND,"Lemonade, Inc. Common Stock",NYSE,N,
LMT,Lockheed Martin Corporation Common Stock,NYSE,N,
LNC,Lincoln National Corporation Common Stock,NYSE,N,
LNC$D,"Lincoln National Corporation Depositary Shares Each Representing a 1/1,000th Interest in a Share of 9.000% Non-Cumulative Preferred Stock, Series D",NYSE,N,
LND,Brasilagro Brazilian Agric Real Estate Co Sponsored ADR (Brazil),NYSE,N,
LNG,"Cheniere Energy, Inc. Common Stock",NYSE,N,
LNN,Lindsay Corporation Common Stock,NYSE,N,
LOAR,Loar Holdings Inc. Common Stock,NYSE,N,
LOB,"Live Oak Bancshares, Inc. Common Stock",NYSE,N,
LOB$A,"Live Oak Bancshares, Inc. Depositary Shares, Each Representing a 1/40th Interest in a Share of 8.375% Fixed Rate Series A Non-Cumulative Perpetual Preferred Stock",NYSE,N,
LOCL,Local Bounti Corporation Common Stock,NYSE,N,
LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima ADS,NYSE,N,
LOW,"Lowe's Companies, Inc. Common Stock",NYSE,N,
LPG,Dorian LPG Ltd. Common Stock,NYSE,N,
LPL,"LG Display Co, Ltd AMERICAN DEPOSITORY SHARES",NYSE,N,
LPX,Louisiana-Pacific Corporation Common Stock,NYSE,N,
LRN,"Stride, Inc. Common Stock",NYSE,N,
LSPD,Lightspeed Commerce Inc. Subordinate Voting Shares,NYSE,N,
LTC,"LTC Properties, Inc. Common Stock",NYSE,N,
LTH,"Life Time Group Holdings, Inc. Common Stock",NYSE,N,
LTM,"LATAM Airlines Group S.A. American Depositary Shares (each representing two thousand (2,000) shares of Common Stock)",NYSE,N,
LU,"Lufax Holding Ltd American Depositary Shares, each representing two (2) Ordinary Shares",NYSE,N,
LUCK,Lucky Strike Entertainment Corporation Class A Common Stock,NYSE,N,
LUMN,"Lumen Technologies, Inc. Common Stock",NYSE,N,
LUV,Southwest Airlines Company Common Stock,NYSE,N,
LUXE,"LuxExperience B.V. American Depositary Shares, each representing one Ordinary Share",NYSE,N,
LVS,Las Vegas Sands Corp. Common Stock,NYSE,N,
LVWR,"LiveWire Group, Inc. Common Stock",NYSE,N,
LVWR.W,"LiveWire Group, Inc. Warrants, each exercisable for one share of Common Stock at an exercise price of $11.50 per share",NYSE,N,
LW,"Lamb Weston Holdings, Inc. Common Stock ",NYSE,N,
LXFR,Luxfer Holdings PLC Ordinary Shares,NYSE,N,
LXP,LXP Industrial Trust Common Stock (Maryland REIT),NYSE,N,
LXP$C,LXP Industrial Trust 6.5% Series C Cumulative Convertible Preferred Stock,NYSE,N,
LXU,"LSB Industries, Inc. Common Stock",NYSE,N,
LYB,LyondellBasell Industries NV Ordinary Shares Class A (Netherlands),NYSE,N,
LYG,Lloyds Banking Group Plc American Depositary Shares,NYSE,N,
LYV,"Live Nation Entertainment, Inc. Common Stock",NYSE,N,
LZB,La-Z-Boy Incorporated Common Stock,NYSE,N,
LZM,Lifezone Metals Limited Ordinary Shares,NYSE,N,
LZM.W,Lifezone Metals Limited Warrants,NYSE,N,
M,Macy's Inc Common Stock,NYSE,N,
MA,Mastercard Incorporated Common Stock,NYSE,N,
MAA,"Mid-America Apartment Communities, Inc. Common Stock",NYSE,N,
MAA$I,"Mid-America Apartment Communities, Inc. 8.50% Series I Cumulative Redeemable Preferred Stock",NYSE,N,
MAC,Macerich Company (The) Common Stock,NYSE,N,
MAGN,Magnera Corporation Common Stock,NYSE,N,
MAIN,Main Street Capital Corporation Common Stock,NYSE,N,
MAN,ManpowerGroup Common Stock,NYSE,N,
MANU,Manchester United Ltd. Class A Ordinary Shares,NYSE,N,
MAS,Masco Corporation Common Stock,NYSE,N,
MATV,"Mativ Holdings, Inc. Common Stock",NYSE,N,
MATX,"Matson, Inc. Common Stock",NYSE,N,
MAX,"MediaAlpha, Inc. Class A Common Stock",NYSE,N,
MBC,"MasterBrand, Inc. Common Stock",NYSE,N,
MBI,MBIA Inc. Common Stock,NYSE,N,
MC,Moelis & Company Class A Common Stock,NYSE,N,
MCB,Metropolitan Bank Holding Corp. Common Stock,NYSE,N,
MCD,McDonald's Corporation Common Stock,NYSE,N,
MCI,Barings Corporate Investors Common Stock,NYSE,N,
MCK,McKesson Corporation Common Stock,NYSE,N,
MCN,XAI Madison Equity Premium Income Fund Common Shares,NYSE,N,
MCO,Moody's Corporation Common Stock,NYSE,N,
MCR,MFS Charter Income Trust Common Stock,NYSE,N,
MCS,Marcus Corporation (The) Common Stock,NYSE,N,
MCY,Mercury General Corporation Common Stock,NYSE,N,
MD,"Pediatrix Medical Group, Inc. Common Stock",NYSE,N,
MDT,Medtronic plc. Ordinary Shares,NYSE,N,
MDU,"MDU Resources Group, Inc. Common Stock (Holding Company)",NYSE,N,
MDV,"Modiv Industrial, Inc. Class C Common Stock",NYSE,N,
MDV$A,"Modiv Industrial, Inc. 7.375% Series A Cumulative Redeemable Perpetual Preferred Stock",NYSE,N,
MEC,"Mayville Engineering Company, Inc. Common Stock",NYSE,N,
MED,MEDIFAST INC Common Stock,NYSE,N,
MEG,"Montrose Environmental Group, Inc. Common Stock",NYSE,N,
MEGI,NYLI CBRE Global Infrastructure Megatrends Term Fund Common Shares,NYSE,N,
MEI,"Methode Electronics, Inc. Common Stock",NYSE,N,
MER$K,"Bank of America Corporation Income Capital Obligation Notes initially due December 15, 2066",NYSE,N,
MET,"MetLife, Inc. Common Stock",NYSE,N,
MET$A,"MetLife, Inc. Preferred Series A Floating Rate",NYSE,N,
MET$E,"MetLife, Inc. Depositary Shares ",NYSE,N,
MET$F,"MetLife, Inc. Depositary Shares, each representing a 1/1,000th interest in a share of 4.75% Non-Cumulative Preferred Stock, Series F",NYSE,N,
MFA,"MFA Financial, Inc.",NYSE,N,
MFA$B,"MFA Financial, Inc. Preferred Series B",NYSE,N,
MFA$C,"MFA Financial, Inc. 6.50% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock",NYSE,N,
MFAN,"MFA Financial, Inc. 8.875% Senior Notes due 2029",NYSE,N,
MFAO,"MFA Financial, Inc. 9.000% Senior Notes due 2029",NYSE,N,
MFC,Manulife Financial Corporation Common Stock,NYSE,N,
MFG,"Mizuho Financial Group, Inc. Sponosred ADR (Japan)",NYSE,N,
MFM,MFS Municipal Income Trust Common Stock,NYSE,N,
MG,Mistras Group Inc Common Stock,NYSE,N,
MGA,"Magna International, Inc. Common Stock",NYSE,N,
MGF,MFS Government Markets Income Trust Common Stock,NYSE,N,
MGM,MGM Resorts International Common Stock,NYSE,N,
MGR,"Affiliated Managers Group, Inc. 5.875% Junior Subordinated Notes due 2059",NYSE,N,
MGRB,"Affiliated Managers Group, Inc. 4.750% Junior Subordinated Notes due 2060",NYSE,N,
MGRD,"Affiliated Managers Group, Inc. 4.200% Junior Subordinated Notes due 2061",NYSE,N,
MGRE,"Affiliated Managers Group, Inc. 6.750% Junior Subordinated Notes due 2064",NYSE,N,
MGY,Magnolia Oil & Gas Corporation Class A Common Stock,NYSE,N,
MH,"McGraw Hill, Inc. Common Stock",NYSE,N,
MHD,"Blackrock MuniHoldings Fund, Inc. Common Stock",NYSE,N,
MHF,"Western Asset Municipal High Income Fund, Inc. Common Stock",NYSE,N,
MHK,"Mohawk Industries, Inc. Common Stock",NYSE,N,
MHLA,"Maiden Holdings, Ltd. 6.625% Notes due 2046",NYSE,N,
MHN,"Blackrock MuniHoldings New York Quality Fund, Inc. Common Stock",NYSE,N,
MHNC,"Maiden Holdings North America, Ltd. 7.75% Notes due 2043",NYSE,N,
MHO,"M/I Homes, Inc. Common Stock",NYSE,N,
MIAX,"Miami International Holdings, Inc. Common Stock",NYSE,N,
MIN,MFS Intermediate Income Trust Common Stock,NYSE,N,
MIR,"Mirion Technologies, Inc. Class A Common Stock",NYSE,N,
MITN,"AG Mortgage Investment Trust, Inc. 9.500% Senior Notes due 2029",NYSE,N,
MITP,"AG Mortgage Investment Trust, Inc. 9.500% Senior Notes due 2029",NYSE,N,
MITT,"AG Mortgage Investment Trust, Inc. Common Stock",NYSE,N,
MITT$A,"AG Mortgage Investment Trust, Inc. 8.25% Preferred Series A",NYSE,N,
MITT$B,"AG Mortgage Investment Trust, Inc. Preferred Series B",NYSE,N,
MITT$C,"AG Mortgage Investment Trust, Inc. 8.00% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock, $0.01 par value per share",NYSE,N,
MIY,"Blackrock MuniYield Michigan Quality Fund, Inc. Common Stock",NYSE,N,
MKC,"McCormick & Company, Incorporated Common Stock",NYSE,N,
MKC.V,"McCormick & Company, Incorporated Common Stock",NYSE,N,
MKL,Markel Group Inc. Common Stock,NYSE,N,
MLI,"Mueller Industries, Inc. Common Stock",NYSE,N,
MLM,"Martin Marietta Materials, Inc. Common Stock",NYSE,N,
MLP,"Maui Land & Pineapple Company, Inc. Common Stock",NYSE,N,
MLR,"Miller Industries, Inc. Common Stock",NYSE,N,
MMC,"Marsh & McLennan Companies, Inc. Common Stock",NYSE,N,
MMD,NYLI MacKay DefinedTerm Muni Opportunities Fund Common Shares,NYSE,N,
MMI,"Marcus & Millichap, Inc. Common Stock",NYSE,N,
MMM,3M Company Common Stock,NYSE,N,
MMS,"Maximus, Inc. Common Stock",NYSE,N,
MMT,MFS Multimarket Income Trust Common Stock,NYSE,N,
MMU,"Western Asset Managed Municipals Fund, Inc. Common Stock",NYSE,N,
MNR,Mach Natural Resources LP Common Units representing Limited Partner Interests,NYSE,N,
MNSO,"MINISO Group Holding Limited American Depositary Shares, each representing four Ordinary Shares",NYSE,N,
MNTN,"MNTN, Inc. Class A Common Stock",NYSE,N,
MO,"Altria Group, Inc.",NYSE,N,
MOD,Modine Manufacturing Company Common Stock,NYSE,N,
MODG,Topgolf Callaway Brands Corp. Common Stock,NYSE,N,
MOG.A,Moog Inc. Class A Common Stock,NYSE,N,
MOG.B,Moog Inc. Class B Common Stock,NYSE,N,
MOGU,MOGU Inc. American Depositary Shares (each  representing 25 Class A Ordinary Shares),NYSE,N,
MOH,Molina Healthcare Inc Common Stock,NYSE,N,
MOS,Mosaic Company (The) Common Stock,NYSE,N,
MOV,Movado Group Inc. Common Stock,NYSE,N,
MP,MP Materials Corp. Common Stock,NYSE,N,
MPA,Blackrock MuniYield Pennsylvania Quality Fund Common Stock,NYSE,N,
MPC,Marathon Petroleum Corporation Common Stock,NYSE,N,
MPLX,MPLX LP Common Units Representing Limited Partner Interests,NYSE,N,
MPV,Barings Participation Investors Common Stock,NYSE,N,
MPW,"Medical Properties Trust, Inc. common stock",NYSE,N,
MPX,Marine Products Corporation Common Stock,NYSE,N,
MQT,"Blackrock MuniYield Quality Fund II, Inc. Common Stock",NYSE,N,
MQY,"Blackrock MuniYield Quality Fund, Inc. Common Stock",NYSE,N,
MRK,"Merck & Company, Inc. Common Stock (new)",NYSE,N,
MRP,"Millrose Properties, Inc. Class A Common Stock",NYSE,N,
MS,Morgan Stanley Common Stock,NYSE,N,
MS$A,Morgan Stanley Dep Shs repstg 1/1000 Pfd Ser A,NYSE,N,
MS$E,Morgan Stanley DEPOSITARY SHARES REP 1/1000TH SHARES FIXED/FLTG PREFERRED STOCK SERIES E,NYSE,N,
MS$F,Morgan Stanley Dep Shs Rpstg 1/1000th Int Prd Ser F Fxd to Flag,NYSE,N,
MS$I,Morgan Stanley Depository Shares Representing 1/1000th Preferred Series 1 Fixed to Floating Non (Cum),NYSE,N,
MS$K,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of Fixed-to-Floating Rate Non-Cumulative Preferred Stock,  Series K",NYSE,N,
MS$L,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of 4.875% Non-Cumulative Preferred Stock, Series L",NYSE,N,
MS$O,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of 4.250% Non-Cumulative Preferred Stock, Series O",NYSE,N,
MS$P,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of 6.500% Non-Cumulative Preferred Stock, Series P",NYSE,N,
MS$Q,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of 6.625% Non-Cumulative Preferred Stock, Series Q",NYSE,N,
MSA,MSA Safety Incorporated Common Stock,NYSE,N,
MSB,Mesabi Trust Common Stock,NYSE,N,
MSC,"Studio City International Holdings Limited American depositary shares, each representing four  Class A ordinary shares",NYSE,N,
MSCI,MSCI Inc. Common Stock,NYSE,N,
MSD,"Morgan Stanley Emerging Markets Debt Fund, Inc. Common Stock",NYSE,N,
MSDL,Morgan Stanley Direct Lending Fund Common Stock,NYSE,N,
MSGE,Madison Square Garden Entertainment Corp. Class A Common Stock,NYSE,N,
MSGS,Madison Square Garden Sports Corp. Class A Common Stock (New),NYSE,N,
MSI,"Motorola Solutions, Inc. Common Stock",NYSE,N,
MSIF,"MSC Income Fund, Inc. Common Stock",NYSE,N,
MSM,"MSC Industrial Direct Company, Inc. Common Stock",NYSE,N,
MT,Arcelor Mittal NY Registry Shares NEW,NYSE,N,
MTB,M&T Bank Corporation Common Stock,NYSE,N,
MTB$H,"M&T Bank Corporation Perpetual Fixed-to-Floating Rate Non-Cumulative Preferred Stock, Series H",NYSE,N,
MTB$J,"M&T Bank Corporation Depositary Shares each representing a 1/400th ownership interest in a share of Perpetual 7.500% Non-Cumulative Preferred Stock, Series J",NYSE,N,
MTB$K,"M&T Bank Corporation Depositary Shares each representing a 1/400th interest in a share of Perpetual 6.350% Non-Cumulative Preferred Stock, Series K",NYSE,N,
MTD,"Mettler-Toledo International, Inc. Common Stock",NYSE,N,
MTDR,Matador Resources Company Common Stock,NYSE,N,
MTG,MGIC Investment Corporation Common Stock,NYSE,N,
MTH,Meritage Homes Corporation Common Stock,NYSE,N,
MTN,"Vail Resorts, Inc. Common Stock",NYSE,N,
MTR,Mesa Royalty Trust Common Stock,NYSE,N,
MTRN,Materion Corporation,NYSE,N,
MTUS,Metallus Inc. Common Shares,NYSE,N,
MTW,"Manitowoc Company, Inc. (The) Common Stock",NYSE,N,
MTX,Minerals Technologies Inc. Common Stock,NYSE,N,
MTZ,"MasTec, Inc. Common Stock",NYSE,N,
MUA,"Blackrock MuniAssets Fund, Inc Common Stock",NYSE,N,
MUC,"Blackrock MuniHoldings California Quality Fund, Inc.  Common Stock",NYSE,N,
MUE,"Blackrock MuniHoldings Quality Fund II, Inc. Common Stock",NYSE,N,
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",NYSE,N,
MUJ,"Blackrock MuniHoldings New Jersey Quality Fund, Inc. Common Stock",NYSE,N,
MUR,Murphy Oil Corporation Common Stock,NYSE,N,
MUSA,Murphy USA Inc. Common Stock,NYSE,N,
MUX,McEwen Inc. Common Stock,NYSE,N,
MVF,"Blackrock MuniVest Fund, Inc. Common Stock",NYSE,N,
MVO,MV Oil Trust Units of Beneficial Interests,NYSE,N,
MVT,"Blackrock MuniVest Fund II, Inc.  Common Stock",NYSE,N,
MWA,MUELLER WATER PRODUCTS Common Stock,NYSE,N,
MX,Magnachip Semiconductor Corporation Common Stock,NYSE,N,
MXE,"Mexico Equity and Income Fund, Inc. (The) Common Stock",NYSE,N,
MXF,"Mexico Fund, Inc. (The) Common Stock",NYSE,N,
MYD,"Blackrock MuniYield Fund, Inc.  Common Stock",NYSE,N,
MYE,"Myers Industries, Inc. Common Stock",NYSE,N,
MYI,"Blackrock MuniYield Quality Fund III, Inc Common Stock",NYSE,N,
MYN,"Blackrock MuniYield New York Quality Fund, Inc.Common Stock",NYSE,N,
NABL,"N-able, Inc. Common Stock",NYSE,N,
NAC,Nuveen California Quality Municipal Income Fund,NYSE,N,
NAD,Nuveen Quality Municipal Income Fund Common Stock,NYSE,N,
NAN,Nuveen New York Quality Municipal Income Fund Common Stock,NYSE,N,
NAT,Nordic American Tankers Limited Common Stock,NYSE,N,
NATL,NCR Atleos Corporation Common Stock,NYSE,N,
NAZ,Nuveen Arizona Quality Municipal Income Fund Common Stock,NYSE,N,
NBB,Nuveen Taxable Municipal Income Fund Common Shares of Beneficial Interest,NYSE,N,
NBHC,National Bank Holdings Corporation Common Stock,NYSE,N,
NBR,Nabors Industries Ltd.,NYSE,N,
NBXG,Neuberger Berman Next Generation Connectivity Fund Inc. Common Stock,NYSE,N,
NC,"NACCO Industries, Inc. Common Stock",NYSE,N,
NCA,Nuveen California Municipal Value Fund,NYSE,N,
NCDL,Nuveen Churchill Direct Lending Corp. Common Stock,NYSE,N,
NCLH,Norwegian Cruise Line Holdings Ltd. Ordinary Shares,NYSE,N,
NCV,Virtus Convertible & Income Fund Common Shares of Beneficial Interest,NYSE,N,
NCV$A,Virtus Convertible & Income Fund 5.625% Series A Cumulative Preferred Shares,NYSE,N,
NCZ,Virtus Convertible & Income Fund II Common Shares of Beneficial Interest,NYSE,N,
NCZ$A,Virtus Convertible & Income Fund II 5.50% Series A Cumulative Preferred Shares,NYSE,N,
NDMO,Nuveen Dynamic Municipal Opportunities Fund Common Shares of Beneficial Interest,NYSE,N,
NE,Noble Corporation plc A Ordinary Shares,NYSE,N,
NE.A,Noble Corporation plc Tranche 2 Warrants,NYSE,N,
NE.W,Noble Corporation plc Tranche 1 Warrants,NYSE,N,
NEA,Nuveen AMT-Free Quality Municipal Income Fund Common Shares of Beneficial Interest Par Value $.01,NYSE,N,
NEE,"NextEra Energy, Inc. Common Stock",NYSE,N,
NEE$N,"NextEra Energy, Inc. Series N Junior Subordinated Debentures due March 1, 2079",NYSE,N,
NEE$S,"NextEra Energy, Inc. 7.299% Corporate Units",NYSE,N,
NEE$T,"NextEra Energy, Inc. 7.234% Corporate Units",NYSE,N,
NEE$U,"NextEra Energy, Inc. Series U Junior Subordinated Debentures due June 1, 2085",NYSE,N,
NEM,Newmont Corporation,NYSE,N,
NET,"Cloudflare, Inc. Class A Common Stock",NYSE,N,
NEU,NewMarket Corp Common Stock,NYSE,N,
NEXA,Nexa Resources S.A. Common Shares,NYSE,N,
NFG,National Fuel Gas Company Common Stock,NYSE,N,
NFJ,"Virtus Dividend, Interest & Premium Strategy Fund Common Shares of Beneficial Interest",NYSE,N,
NGG,"National Grid Transco, PLC National Grid PLC (NEW) American Depositary Shares",NYSE,N,
NGL,NGL ENERGY PARTNERS LP Common Units representing Limited Partner Interests,NYSE,N,
NGL$B,NGL ENERGY PARTNERS LP 9.00% Class B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partnership interests,NYSE,N,
NGL$C,NGL ENERGY PARTNERS LP 9.625% Class C Fixed-to-Floating Rate Cumulative  Redeemable Perpetual Preferred Units representing  limited partner interests,NYSE,N,
NGS,"Natural Gas Services Group, Inc. Common Stock",NYSE,N,
NGVC,"Natural Grocers by Vitamin Cottage, Inc. Common Stock",NYSE,N,
NGVT,Ingevity Corporation Common Stock ,NYSE,N,
NHI,"National Health Investors, Inc. Common Stock",NYSE,N,
NI,NiSource Inc Common Stock,NYSE,N,
NIC,Nicolet Bankshares Inc. Common Stock,NYSE,N,
NIE,Virtus Equity & Convertible Income Fund Common Shares of Beneficial Interest,NYSE,N,
NIM,Nuveen Select Maturities Municipal Fund Common Stock,NYSE,N,
NINE,"Nine Energy Service, Inc. Common Stock",NYSE,N,
NIO,"NIO Inc. American depositary shares, each  representing one Class A ordinary share",NYSE,N,
NIQ,NIQ Global Intelligence plc Ordinary Shares,NYSE,N,
NJR,NewJersey Resources Corporation Common Stock,NYSE,N,
NKE,"Nike, Inc. Common Stock",NYSE,N,
NKX,Nuveen California AMT-Free Quality Municipal Income Fund,NYSE,N,
NL,"NL Industries, Inc. Common Stock",NYSE,N,
NLOP,Net Lease Office Properties Common Shares of Beneficial Interest,NYSE,N,
NLY,Annaly Capital Management Inc. Common Stock,NYSE,N,
NLY$F,Annaly Capital Management Inc 6.95% Series F,NYSE,N,
NLY$G,Annaly Capital Management Inc 6.50% Series G Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,NYSE,N,
NLY$I,Annaly Capital Management Inc 6.750% Series I Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,NYSE,N,
NLY$J,Annaly Capital Management Inc. 8.875% Series J Fixed-Rate Cumulative Redeemable Preferred Stock,NYSE,N,
NMAI,Nuveen Multi-Asset Income Fund Common Shares of Beneficial Interest,NYSE,N,
NMAX,"Newsmax, Inc. Class B Common Stock",NYSE,N,
NMCO,Nuveen Municipal Credit Opportunities Fund Common Shares,NYSE,N,
NMG,Nouveau Monde Graphite Inc. Common Shares,NYSE,N,
NMI,"Nuveen Municipal Income Fund, Inc. Common Stock",NYSE,N,
NMM,Navios Maritime Partners LP Common Units Representing Limited Partner Interests,NYSE,N,
NMR,Nomura Holdings Inc ADR American Depositary Shares,NYSE,N,
NMS,Nuveen Minnesota Quality Municipal Income Fund ,NYSE,N,
NMT,Nuveen Massachusetts Quality Municipal Income Fund Common Stock,NYSE,N,
NMZ,"Nuveen Municipal High Income Opportunity Fund Common Stock, $0.01 par value, per share",NYSE,N,
NNI,"Nelnet, Inc. Common Stock",NYSE,N,
NNN,"NNN REIT, Inc. Common Stock",NYSE,N,
NNY,Nuveen New York Municipal Value Fund Common Stock,NYSE,N,
NOA,North American Construction Group Ltd. Common Shares (no par),NYSE,N,
NOAH,Noah Holdings Limited American Depositary Shares,NYSE,N,
NOC,Northrop Grumman Corporation Common Stock,NYSE,N,
NOG,"Northern Oil and Gas, Inc. Common Stock",NYSE,N,
NOK,Nokia Corporation Sponsored American Depositary Shares,NYSE,N,
NOM,Nuveen Missouri Quality Municipal Income Fund ,NYSE,N,
NOMD,Nomad Foods Limited Ordinary Shares,NYSE,N,
NOTE,"FiscalNote Holdings, Inc. Class A common stock",NYSE,N,
NOTE.W,"FiscalNote Holdings, Inc. Warrants to purchase one share of Class A common stock, each at an exercise price of $11.50 per share",NYSE,N,
NOV,NOV Inc. Common Stock,NYSE,N,
NOW,"ServiceNow, Inc. Common Stock",NYSE,N,
NP,Neptune Insurance Holdings Inc. Class A Common Stock,NYSE,N,
NPB,"Northpointe Bancshares, Inc. Common Stock",NYSE,N,
NPCT,Nuveen Core Plus Impact Fund Common Shares of Beneficial Interest,NYSE,N,
NPFD,Nuveen Variable Rate Preferred & Income Fund Common Shares,NYSE,N,
NPK,"National Presto Industries, Inc. Common Stock",NYSE,N,
NPKI,NPK International Inc. Common Stock,NYSE,N,
NPO,Enpro Inc. Common Stock,NYSE,N,
NPV,Nuveen Virginia Quality Municipal Income Fund Common Stock,NYSE,N,
